MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,AtomStereoCenters,F_counts,Cl_counts,Br_counts,EStateIndices,Chi0vs,Kappa1s,Complexities,HK_alphas,Diameters,AtomicNums,TotalValences,Degrees,Hybridizations,AromaticCount,InRingCount,DoubleBondCount,hydroxyl,amines,carboxylic_acids,epoxides,alkyl_groups,methyl_groups_NS,MACCS_bit_1,MACCS_bit_2,MACCS_bit_3,MACCS_bit_4,MACCS_bit_5,MACCS_bit_6,MACCS_bit_7,MACCS_bit_8,MACCS_bit_9,MACCS_bit_10,MACCS_bit_11,MACCS_bit_12,MACCS_bit_13,MACCS_bit_14,MACCS_bit_15,MACCS_bit_16,MACCS_bit_17,MACCS_bit_18,MACCS_bit_19,MACCS_bit_20,MACCS_bit_21,MACCS_bit_22,MACCS_bit_23,MACCS_bit_24,MACCS_bit_25,MACCS_bit_26,MACCS_bit_27,MACCS_bit_28,MACCS_bit_29,MACCS_bit_30,MACCS_bit_31,MACCS_bit_32,MACCS_bit_33,MACCS_bit_34,MACCS_bit_35,MACCS_bit_36,MACCS_bit_37,MACCS_bit_38,MACCS_bit_39,MACCS_bit_40,MACCS_bit_41,MACCS_bit_42,MACCS_bit_43,MACCS_bit_44,MACCS_bit_45,MACCS_bit_46,MACCS_bit_47,MACCS_bit_48,MACCS_bit_49,MACCS_bit_50,MACCS_bit_51,MACCS_bit_52,MACCS_bit_53,MACCS_bit_54,MACCS_bit_55,MACCS_bit_56,MACCS_bit_57,MACCS_bit_58,MACCS_bit_59,MACCS_bit_60,MACCS_bit_61,MACCS_bit_62,MACCS_bit_63,MACCS_bit_64,MACCS_bit_65,MACCS_bit_66,MACCS_bit_67,MACCS_bit_68,MACCS_bit_69,MACCS_bit_70,MACCS_bit_71,MACCS_bit_72,MACCS_bit_73,MACCS_bit_74,MACCS_bit_75,MACCS_bit_76,MACCS_bit_77,MACCS_bit_78,MACCS_bit_79,MACCS_bit_80,MACCS_bit_81,MACCS_bit_82,MACCS_bit_83,MACCS_bit_84,MACCS_bit_85,MACCS_bit_86,MACCS_bit_87,MACCS_bit_88,MACCS_bit_89,MACCS_bit_90,MACCS_bit_91,MACCS_bit_92,MACCS_bit_93,MACCS_bit_94,MACCS_bit_95,MACCS_bit_96,MACCS_bit_97,MACCS_bit_98,MACCS_bit_99,MACCS_bit_100,MACCS_bit_101,MACCS_bit_102,MACCS_bit_103,MACCS_bit_104,MACCS_bit_105,MACCS_bit_106,MACCS_bit_107,MACCS_bit_108,MACCS_bit_109,MACCS_bit_110,MACCS_bit_111,MACCS_bit_112,MACCS_bit_113,MACCS_bit_114,MACCS_bit_115,MACCS_bit_116,MACCS_bit_117,MACCS_bit_118,MACCS_bit_119,MACCS_bit_120,MACCS_bit_121,MACCS_bit_122,MACCS_bit_123,MACCS_bit_124,MACCS_bit_125,MACCS_bit_126,MACCS_bit_127,MACCS_bit_128,MACCS_bit_129,MACCS_bit_130,MACCS_bit_131,MACCS_bit_132,MACCS_bit_133,MACCS_bit_134,MACCS_bit_135,MACCS_bit_136,MACCS_bit_137,MACCS_bit_138,MACCS_bit_139,MACCS_bit_140,MACCS_bit_141,MACCS_bit_142,MACCS_bit_143,MACCS_bit_144,MACCS_bit_145,MACCS_bit_146,MACCS_bit_147,MACCS_bit_148,MACCS_bit_149,MACCS_bit_150,MACCS_bit_151,MACCS_bit_152,MACCS_bit_153,MACCS_bit_154,MACCS_bit_155,MACCS_bit_156,MACCS_bit_157,MACCS_bit_158,MACCS_bit_159,MACCS_bit_160,MACCS_bit_161,MACCS_bit_162,MACCS_bit_163,MACCS_bit_164,MACCS_bit_165,MACCS_bit_166,MACCS_bit_167
98.45,-3.268870329793603,-0.42157542828806505,1.3127616798025692,1.9478751655022222,-0.2380993787567353,-2.995730557213238,1.8922698108481026,4.017289266678035,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.6733206341847536,-0.6752532555765473,-0.455507988142578,-0.9457024640680299,1.1505567858947485,-0.7204706751200347,-0.3935097702770847,-0.7519731995741396,-0.5960584061670948,-0.29386573923791265,-2.43913020231325,-0.8082977307783257,2.655362109645378,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,0.7527708719937881,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
0.03,0.1240612558231431,0.9267880127803052,1.3127616798025692,-1.1254975584160338,0.18618570880875646,0.2158945925528279,1.334462864088049,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.41823054068230986,1.050125857565015,0.8542798515009684,0.13720456831536026,1.1159215724493232,0.7831968457133247,0.9444328157149983,0.6419102436009477,0.6654828461532787,0.9952922552492705,-0.4723073697425381,0.8093253802993706,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.5368480462570944,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
0.13,-1.0550073450436732,-0.6351057116963242,-0.010974369764852663,-0.10103998377661516,-0.6623844663222271,-0.9210435092231287,0.742681348786986,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.41082883197564274,-0.522840473964924,-0.9901469401737634,0.25155895508771575,0.04222995564112385,-0.6345568407710164,-0.5846444254188109,-0.6077783606249926,-0.43836574962704816,-0.7235850707336404,0.6005050843869413,-0.08935412585490508,-1.301550499854295,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.5540244184450558,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
26.648,-1.734713031091896,0.06908267920785387,1.3127616798025692,0.9234175908628035,-0.2380993787567353,-1.577407774839433,0.9756498187824836,1.716998244442028,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,2.2592911768713586,-0.1731973510230232,-0.0018706722431392755,0.3264315170827435,-0.7890151670490951,0.10128993916971045,0.12528429367902907,0.16126078043712458,0.3500975330731853,0.243283425131747,0.2429009330104481,0.6295894790685155,0.28121454394557427,1.3221481801999035,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.03130630226951825,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
27.809,0.18500467506625934,0.47745510177885153,0.6508936550188582,0.9234175908628035,0.18618570880875646,0.21769449456091655,0.6189168491018776,-0.5832927777939788,-0.3301424294011149,1.3957591317208127,-0.27319313570360026,-0.5112144668060843,0.49616012094863293,0.5877575040377455,0.5691551718828968,-0.708199669009768,0.4835539733359835,0.5348585546970136,0.3054556193862715,0.3500975330731853,0.35071325800567893,0.6005050843869413,-0.08935412585490508,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.292665360357287,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
1.81,-0.287617759880355,0.2177452317827423,-0.010974369764852663,-0.10103998377661516,1.03475588393974,-0.18128378389872002,-0.39720009369098447,-0.5832927777939788,1.3314952944047842,-0.4005489781980257,3.0916997822231385,2.065665872285816,-0.42163082374441124,-0.03769236245457642,-0.7261495149094553,0.27313137861062925,-0.31197351512305926,0.20719914588262597,-0.6558433069413748,-0.5960584061670948,-0.5087254049857766,-0.2935052940542916,-0.9880336320091808,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.8153834765328246,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
66.41,-0.1029218872762175,-0.5111301222129262,-1.3347104193322745,-1.1254975584160338,-0.6623844663222271,-0.003093485097949917,-1.0659444071155606,-0.5832927777939788,-0.3301424294011149,3.1920672416396507,-0.27319313570360026,-0.5209031128391791,-0.6383870738148982,-0.5706896445735019,-1.210264289436009,2.3396991141877006,-0.8434928256655565,-0.5027295732152139,-1.2326226627379626,-1.2268290323272815,-0.8847298200445383,-1.366317748183771,-0.9880336320091808,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.03130630226951825,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
58.704,0.8417011109920809,1.707187812922603,0.6508936550188582,-1.1254975584160338,0.18618570880875646,0.9076569309948747,0.9305815135750214,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.40428721276534585,2.0199780940421497,1.3787735193401458,1.799638441160566,-1.2392729418396295,1.9835889790212353,1.7635813377509675,1.9877287404596526,2.084716755013699,1.854730918240726,1.3157133871399276,2.2472125901462117,-0.5101679779543603,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.014129930081557,2.175684554270359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
8.627,0.14644863432061433,0.3477196401121108,0.6508936550188582,-1.1254975584160338,0.18618570880875646,-0.019292603170747272,-0.0016390456777958943,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.44067769282832847,0.806502195730604,0.6737917780063681,-0.012450174356337048,0.8619300071828674,0.3433128796566335,0.2891139980862229,0.4496504583354185,0.19240487653313862,0.6192878401905088,-0.4723073697425381,-0.08935412585490508,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.2754889881693257,1.2559257083174051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
25.9,1.2987767553154514,-0.09414304364718974,-0.6728423945485635,-1.1254975584160338,-1.086669553887719,1.353432661664814,-1.2531512133619425,-0.5832927777939788,1.3314952944047842,-0.4005489781980257,-0.27319313570360026,-0.4106158029405774,-0.009687887714794279,-0.332539873246072,1.4347448190863028,-0.9506461631277469,0.13343755447158046,-0.03854541072816477,0.4496504583354185,0.507790189613232,0.08213867582084909,1.6733175385164205,0.9890612815302258,-1.301550499854295,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.8153834765328246,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
33.64,-1.5375797259891633,-0.094897612055488,0.6508936550188582,-1.1254975584160338,-0.6623844663222271,-1.3314211670673264,1.0661331084682348,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.4765505742834598,-0.11400554046619824,-0.2879264072046224,1.1989718011060877,-1.0545518034640267,-0.1462209197384836,-0.011240459993632464,-0.07906395114478702,0.19240487653313862,-0.02529115705308283,0.9581092357634343,0.2701176766068052,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.292665360357287,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
0.323,0.6762832587607662,0.3840143805512549,1.3127616798025692,-1.1254975584160338,-0.6623844663222271,0.7486655869470495,-0.5729664840000879,2.8671437555600314,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.9755700354673189,0.48014991306526067,0.16748952689674865,0.46631068523220953,-0.7312898113067186,0.5600395552866547,0.42563875175888444,0.5938452972845655,0.8231755026933254,0.6192878401905088,-0.2935052940542916,0.6295894790685155,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,0.4914118139060193,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0
30.586,-0.07555953577930823,-0.7611563643025419,-1.3347104193322745,0.9234175908628035,-1.9352397290187024,0.023305077687349365,-1.0961055036774776,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.4721681856103111,-0.6637492515987615,-1.0629723790160908,0.18305583543179418,-0.08476582699210285,-0.5267236883788206,-0.7484741298260047,-0.22325879009393398,-0.12298043654695476,-0.5087254049857766,0.2429009330104481,0.6295894790685155,-0.5101679779543603,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.5540244184450558,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0
10.943,-0.3137363681274046,-0.26003490821155434,-0.6728423945485635,0.9234175908628035,-0.6623844663222271,-0.2064824120119601,-0.6988110593101556,0.5668527333240246,-0.3301424294011149,3.1920672416396507,-0.27319313570360026,2.152278456236112,-0.5258255174479839,-0.47203713406570985,-0.9884634795636953,1.0697412878554227,-0.38812813876650204,-0.2296800658698909,-0.8481030922069042,-0.5960584061670948,-0.5087254049857766,-1.366317748183771,-0.4488259283166154,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.03130630226951825,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
74.72,-2.8621662870895426,-1.076742024933135,0.6508936550188582,-0.10103998377661516,-0.2380993787567353,-2.6651485550609686,0.6175301320185713,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.591175723612174,-1.1405150602694438,-0.8471394574916951,-0.7467865635882205,-0.1424911827344805,-1.1423853963150807,-1.04882858790586,-1.1364927701051981,-1.069136375787235,-1.045874569355436,-0.4723073697425381,-1.167769533240036,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.5540244184450558,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
99.9,-0.6650938362127166,0.8494195986494603,1.97462970458628,-0.10103998377661516,-0.6623844663222271,-0.5454639568686439,2.462903890628741,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,0.41787741742229645,0.4847392656265799,0.3905845538569696,2.256824668968673,-1.9204321395996702,0.8314850603886327,1.0536526186531274,0.8341700288664771,1.1385608157734188,0.5655729237535427,1.3157133871399276,1.168797182761081,2.655362109645378,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-1.3381015927083622,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
0.0,1.286339322816856,0.4582387596475239,-0.010974369764852663,-1.1254975584160338,1.03475588393974,1.3372335435920168,-0.39720009369098447,0.5668527333240246,-0.3301424294011149,3.1920672416396507,-0.27319313570360026,-0.4440150933586724,0.4087002043110973,0.31573879254605586,-0.5112593183371555,1.4391835646066309,0.32044027878587794,0.5075536039624813,-0.3193886827266986,-0.12298043654695476,0.08213867582084909,-0.4723073697425381,-0.26909002708576024,-0.5101679779543603,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,0.23005275581825052,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
99.99,-1.0139638177983092,-0.29577629848461323,1.3127616798025692,0.9234175908628035,-0.6623844663222271,-0.8820456323812094,2.5537338595853187,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,1.4868116775024582,-0.5375183841604005,-0.6646128749585074,0.09540488530220757,-0.6273841709704414,-0.3317644801703482,-0.1750701644008263,-0.36745362904308093,-0.12298043654695476,-0.5087254049857766,0.2429009330104481,0.2701176766068052,-0.5101679779543603,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.5540244184450558,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0
8.422,1.1022653218376488,0.3451918359443115,-0.010974369764852663,-0.10103998377661516,-0.2380993787567353,1.1596432121272766,0.35093377275289034,-0.5832927777939788,2.993133018210683,-0.4005489781980257,-0.27319313570360026,2.58332683026873,-0.12730658152375382,-0.05921931692508093,1.296569890415679,-1.8742518550057692,0.3421419495286154,0.5075536039624813,0.4496504583354185,0.8231755026933254,0.29699834156871296,2.20972376558116,1.5282689852227913,-1.301550499854295,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-1.5994606507961309,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0
